model_reaction_id,reaction_name,formula_balanced,charge_balanced,issue_categories,remediation_action,missing_formula_metabolites,unparsable_formula_metabolites,element_imbalance,charge_imbalance
rxn777,rxn777,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn778,rxn778,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_309|sn_40,,"{""C"": -1.0, ""H"": -3.0}",-1.0
rxn779,rxn779,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_224,,"{""C"": -9.0, ""H"": -10.0, ""O"": -2.0}",0.0
rxn78,rxn78,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn780,rxn780,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_405,,"{""C"": -5.0, ""H"": -10.0, ""O"": -2.0}",0.0
rxn781,rxn781,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn782,rxn782,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_210|sn_53,,"{""C"": 1.0, ""H"": 1.0, ""O"": 1.0}",-1.0
rxn783,rxn783,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_103,,"{""C"": -12.0, ""H"": -23.0, ""O"": -3.0}",1.0
rxn784,rxn784,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_13,,"{""C"": -10.0, ""H"": -19.0, ""O"": -3.0}",1.0
rxn785,rxn785,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_128,,"{""C"": -8.0, ""H"": -15.0, ""O"": -3.0}",1.0
rxn786,rxn786,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_163,,"{""C"": -6.0, ""H"": -11.0, ""O"": -3.0}",1.0
rxn787,rxn787,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn788,rxn788,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn789,rxn789,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_174,,"{""C"": -11.0, ""H"": -13.0, ""N"": -1.0, ""O"": -6.0}",0.0
rxn79,rxn79,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn790,rxn790,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_230,,"{""C"": 5.0, ""H"": 6.0, ""O"": 5.0}",-2.0
rxn791,rxn791,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_248,,"{""C"": -8.0, ""H"": -8.0, ""N"": -1.0, ""O"": -1.0}",-1.0
rxn792,rxn792,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_377,,"{""C"": 8.0, ""H"": 8.0, ""O"": 2.0}",0.0
rxn793,rxn793,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn794,rxn794,False,False,,requires_manual_balance_review,,,"{""H"": 2.0}",2.0
rxn795,rxn795,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_6,,"{""C"": -6.0, ""H"": -9.0, ""O"": -9.0, ""P"": -1.0}",4.0
rxn796,rxn796,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_107,,"{""C"": 5.0, ""H"": 11.0, ""O"": 7.0, ""P"": 1.0}",0.0
rxn797,rxn797,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn798,rxn798,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_265,,"{""C"": 7.0, ""H"": 10.0, ""N"": 2.0, ""O"": 4.0}",-2.0
rxn799,rxn799,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn8,rxn8,False,False,,requires_manual_balance_review,,,"{""H"": -2.0}",-4.0
rxn80,rxn80,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_254,,"{""C"": 5.0, ""H"": 8.0, ""N"": 1.0, ""O"": 3.0}",-1.0
rxn800,rxn800,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn801,rxn801,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn802,rxn802,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn803,rxn803,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn804,rxn804,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn805,rxn805,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn806,rxn806,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn807,rxn807,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn808,rxn808,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn809,rxn809,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn81,rxn81,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_410,,"{""C"": -9.0, ""H"": -10.0, ""O"": -3.0}",0.0
rxn810,rxn810,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn811,rxn811,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn812,rxn812,False,False,,requires_manual_balance_review,,,"{""H"": 1.0}",1.0
rxn813,rxn813,False,False,,requires_manual_balance_review,,,"{""H"": 1.0}",1.0
rxn814,rxn814,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn815,rxn815,False,False,,requires_manual_balance_review,,,"{""H"": 1.0}",1.0
rxn816,rxn816,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_103|sn_417,,"{""C"": 2.0, ""H"": 5.0}",1.0
rxn817,rxn817,False,False,,requires_manual_balance_review,,,"{""H"": -2.0}",-2.0
rxn818,rxn818,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn819,rxn819,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn82,rxn82,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn820,rxn820,False,False,,requires_manual_balance_review,,,"{""H"": 1.0}",1.0
rxn821,rxn821,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_130,,"{""C"": 41.0, ""H"": 78.0, ""N"": 1.0, ""O"": 8.0, ""P"": 1.0}",0.0
rxn822,rxn822,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_53|sn_92,,"{""O"": -1.0}",0.0
rxn823,rxn823,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_371,,"{""C"": 8.0, ""H"": 7.0, ""O"": 1.0}",-1.0
rxn824,rxn824,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_50,,"{""C"": 24.0, ""H"": 46.0, ""N"": 1.0, ""O"": 9.0, ""P"": 1.0}",0.0
rxn825,rxn825,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_154,,"{""C"": 22.0, ""H"": 40.0, ""N"": 1.0, ""O"": 9.0, ""P"": 1.0}",0.0
rxn826,rxn826,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn827,rxn827,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn828,rxn828,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_265,,"{""C"": -7.0, ""H"": -11.0, ""N"": -2.0, ""O"": -4.0}",1.0
rxn829,rxn829,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn83,rxn83,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn830,rxn830,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn831,rxn831,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn832,rxn832,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn833,rxn833,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn834,rxn834,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_38,,"{""C"": 24.0, ""H"": 51.0, ""N"": 1.0, ""O"": 11.0, ""P"": 1.0}",1.0
rxn835,rxn835,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_373,,"{""C"": -6.0, ""H"": -6.0, ""O"": -1.0}",0.0
rxn836,rxn836,False,False,,requires_manual_balance_review,,,"{""H"": -3.0}",-3.0
rxn837,rxn837,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",-1.0
rxn838,rxn838,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_175,,"{""C"": 19.0, ""H"": 37.0, ""O"": 4.0}",-1.0
rxn839,rxn839,False,False,,requires_manual_balance_review,,,"{""H"": -3.0}",-3.0
rxn84,rxn84,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_55,,"{""C"": -6.0, ""H"": -3.0, ""O"": -7.0}",3.0
rxn840,rxn840,False,False,,requires_manual_balance_review,,,"{""H"": -3.0}",-1.0
rxn841,rxn841,False,False,,requires_manual_balance_review,,,"{""H"": -3.0}",-1.0
rxn842,rxn842,False,False,,requires_manual_balance_review,,,"{""H"": -3.0}",-3.0
rxn843,rxn843,False,False,,requires_manual_balance_review,,,"{""H"": -3.0}",-1.0
rxn844,rxn844,False,False,,requires_manual_balance_review,,,"{""H"": -3.0}",-3.0
rxn845,rxn845,False,False,,requires_manual_balance_review,,,"{""H"": -4.0}",-2.0
rxn846,rxn846,False,False,,requires_manual_balance_review,,,"{""H"": -2.0}",-2.0
rxn847,rxn847,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_397,,"{""C"": 38.0, ""H"": 72.0, ""O"": 13.0, ""P"": 2.0}",-2.0
rxn848,rxn848,False,False,,requires_manual_balance_review,,,"{""H"": -2.0}",-2.0
rxn849,rxn849,True,False,,requires_manual_balance_review,,,{},-2.0
rxn85,rxn85,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn850,rxn850,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_144,,"{""C"": 38.0, ""H"": 73.0, ""O"": 10.0, ""P"": 1.0}",-2.0
rxn851,rxn851,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_17,,"{""C"": 38.0, ""H"": 72.0, ""O"": 13.0, ""P"": 2.0}",-2.0
rxn852,rxn852,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_144,,"{""C"": 38.0, ""H"": 73.0, ""O"": 10.0, ""P"": 1.0}",-2.0
rxn853,rxn853,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_17,,"{""C"": 38.0, ""H"": 72.0, ""O"": 13.0, ""P"": 2.0}",-2.0
rxn854,rxn854,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_397,,"{""C"": 38.0, ""H"": 72.0, ""O"": 13.0, ""P"": 2.0}",-2.0
rxn855,rxn855,True,False,,requires_manual_balance_review,,,{},-2.0
rxn856,rxn856,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn857,rxn857,False,True,,requires_manual_balance_review,,,"{""H"": -2.0}",0.0
rxn858,rxn858,False,False,,requires_manual_balance_review,,,"{""H"": -2.0}",-2.0
rxn859,rxn859,True,False,,requires_manual_balance_review,,,{},-2.0
rxn86,rxn86,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn860,rxn860,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn861,rxn861,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn862,rxn862,False,False,,requires_manual_balance_review,,,"{""H"": -2.0}",-2.0
rxn863,rxn863,False,False,,requires_manual_balance_review,,,"{""H"": -2.0}",-2.0
rxn864,rxn864,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_97,,"{""C"": 19.0, ""H"": 36.0, ""O"": 4.0}",0.0
rxn865,rxn865,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_249,,"{""C"": 38.0, ""H"": 57.0, ""O"": 4.0}",-1.0
rxn866,rxn866,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn867,rxn867,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn868,rxn868,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn869,rxn869,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_301,,"{""C"": -3.0, ""H"": -2.0, ""O"": -4.0}",2.0
rxn87,rxn87,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_249,,"{""C"": 38.0, ""H"": 58.0, ""O"": 4.0}",0.0
rxn870,rxn870,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn871,rxn871,False,False,,requires_manual_balance_review,,,"{""H"": 1.0}",1.0
rxn872,rxn872,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn873,rxn873,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_301,,"{""C"": -3.0, ""H"": -2.0, ""O"": -4.0}",2.0
rxn874,rxn874,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn875,rxn875,False,False,,requires_manual_balance_review,,,"{""H"": 1.0}",1.0
rxn876,rxn876,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn877,rxn877,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_301,,"{""C"": -3.0, ""H"": -2.0, ""O"": -4.0}",2.0
rxn878,rxn878,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn879,rxn879,False,False,,requires_manual_balance_review,,,"{""H"": 1.0}",1.0
rxn88,rxn88,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn880,rxn880,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_14|sn_254,,"{""O"": -1.0}",0.0
rxn881,rxn881,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_14|sn_254|sn_301,,"{""C"": -3.0, ""H"": -2.0, ""O"": -5.0}",2.0
rxn882,rxn882,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_14|sn_254,,"{""O"": -1.0}",0.0
rxn883,rxn883,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_14|sn_254,,"{""H"": 1.0, ""O"": -1.0}",1.0
rxn884,rxn884,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_375,,"{""C"": 8.0, ""H"": 20.0, ""O"": 3.0}",4.0
rxn885,rxn885,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_324|sn_59,,"{""C"": 3.0, ""H"": 4.0, ""O"": 1.0}",0.0
rxn886,rxn886,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_184,,"{""C"": 8.0, ""H"": 16.0, ""O"": 2.0}",0.0
rxn887,rxn887,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_96,,"{""C"": 47.0, ""H"": 90.0, ""O"": 5.0}",0.0
rxn888,rxn888,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_271,,"{""C"": 45.0, ""H"": 86.0, ""O"": 5.0}",0.0
rxn889,rxn889,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_337,,"{""C"": 43.0, ""H"": 82.0, ""O"": 5.0}",0.0
rxn89,rxn89,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn890,rxn890,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_391,,"{""C"": 41.0, ""H"": 78.0, ""O"": 5.0}",0.0
rxn891,rxn891,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_350|sn_366,,"{""C"": 4.0, ""H"": 6.0, ""O"": 1.0}",0.0
rxn892,rxn892,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_268,,"{""C"": 7.0, ""H"": 14.0, ""O"": 2.0}",0.0
rxn893,rxn893,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_293,,"{""C"": 12.0, ""H"": 16.0, ""O"": 2.0}",0.0
rxn894,rxn894,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_385,,"{""C"": 8.0, ""H"": 16.0, ""O"": 2.0}",0.0
rxn895,rxn895,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn896,rxn896,False,False,,requires_manual_balance_review,,,"{""H"": 1.0}",1.0
rxn897,rxn897,False,False,,requires_manual_balance_review,,,"{""H"": -1.0}",1.0
rxn898,rxn898,False,False,,requires_manual_balance_review,,,"{""H"": 1.0}",1.0
rxn899,rxn899,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn9,rxn9,False,False,,requires_manual_balance_review,,,"{""H"": -4.0}",-4.0
rxn90,rxn90,False,False,,requires_manual_balance_review,,,"{""H"": -2.0}",-2.0
rxn900,rxn900,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn901,rxn901,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn902,rxn902,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn903,rxn903,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn904,rxn904,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_381,,"{""C"": 21.0, ""H"": 44.0, ""O"": 4.0}",2.0
rxn905,rxn905,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_175,,"{""C"": 19.0, ""H"": 40.0, ""O"": 4.0}",2.0
rxn906,rxn906,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_97,,"{""C"": 19.0, ""H"": 38.0, ""O"": 4.0}",2.0
rxn907,rxn907,False,False,underground_template_metabolite_missing_formula,exclude_from_structure_sensitive_training_or_apply_curated_carrier_rules,sn_265,,"{""C"": -7.0, ""H"": -11.0, ""N"": -2.0, ""O"": -4.0}",1.0
rxn908,rxn908,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn909,rxn909,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn91,rxn91,True,True,,training_ready_mass_charge_balanced,,,{},0.0
rxn910,rxn910,True,True,,training_ready_mass_charge_balanced,,,{},0.0
